route_key,final_seatcount
2025-02-19_36_11,2675.152363084919
2025-01-26_06_47,1786.4943685310614
2025-01-25_27_36,1957.2236079501222
2025-01-26_19_02,2492.1542150720584
2025-02-06_15_46,1221.52359762685
2025-01-25_46_09,3508.7538995839022
2025-01-26_43_47,2368.579968406719
2025-01-20_27_36,1864.886633384718
2025-01-06_44_45,1609.2716751709643
2025-01-14_36_37,1654.664613852952
2025-01-08_33_46,1016.9334948980447
2025-01-02_39_45,3243.524377816217
2025-01-05_46_47,2288.642083296185
2025-01-04_34_45,4574.850837802135
2025-02-02_47_46,2407.406078401725
2025-01-14_47_10,2145.8836562714873
2025-01-16_41_36,3658.483103721471
2025-01-20_47_02,1651.0846966007484
2025-01-29_02_24,1374.688563328989
2025-01-29_08_47,1471.6344853301312
2025-01-09_01_02,1216.537053912643
2025-02-13_36_37,7178.929809264035
2025-01-07_28_45,1956.7656054745435
2025-01-04_36_11,1884.029797578558
2025-02-21_47_45,4448.380470678855
2025-02-24_33_46,1006.6099441464104
2025-02-05_36_07,1929.2811054611013
2025-02-23_45_44,1813.6319470230796
2025-02-25_46_33,1450.071716594031
2025-01-06_46_48,3472.927785376473
2025-01-13_47_03,3382.655630974072
2025-02-24_14_30,1733.8108297582153
2025-02-24_06_47,1420.2002076413926
2025-02-01_45_46,5090.651510807175
2025-02-28_46_09,6129.729932784949
2025-01-01_09_46,6857.682623153659
2025-02-20_36_11,2638.105119242235
2025-02-06_46_26,1697.1902124617113
2025-02-17_02_21,1277.9078196261298
2025-02-20_06_47,1378.5111741071744
2025-02-25_46_48,7654.240188715924
2025-01-06_32_19,2411.9430605406546
2025-01-27_18_46,1850.7603468909715
2025-02-25_47_45,4099.364074097992
2025-02-06_28_45,1937.203986762242
2025-01-12_39_45,2722.420499723345
2025-01-26_47_10,1290.3556338516044
2025-02-11_45_28,2052.369801459368
2025-02-13_40_02,2727.2844113469214
2025-02-24_46_35,2102.8827363077016
2025-02-19_46_18,1789.9014049424713
2025-02-09_45_48,2299.5214328886273
2025-01-01_02_40,2866.768596665536
2025-02-23_46_18,1555.7366787157437
2025-01-16_46_15,1711.6811385825397
2025-02-16_46_20,1882.0927361382455
2025-02-22_40_02,2638.4039584008497
2025-02-02_02_21,1290.0150385109264
2025-01-23_45_39,2526.538850750645
2025-02-26_19_30,1864.0258159241362
2025-01-18_46_09,4283.145361942529
2025-02-13_46_44,2717.9562003366714
2025-01-16_23_13,1667.9116083461104
2025-02-15_28_47,2288.8271453630964
2025-02-02_48_46,8048.518165288939
2025-01-07_47_45,4029.1954869472497
2025-01-02_11_36,1907.2192831855698
2025-02-01_45_28,2952.194904224016
2025-01-26_15_46,1954.5509712766107
2025-02-22_20_46,2100.7540534967325
2025-01-03_27_36,1661.7371824627285
2025-01-18_40_02,2799.0729109680046
2025-01-23_47_28,2504.3691382212664
2025-01-01_45_28,2918.7026043985525
2025-01-22_45_46,3921.8214444823534
2025-01-06_35_46,2501.4716267195613
2025-02-03_30_02,2065.678677087047
2025-01-18_47_10,1541.7335185960114
2025-01-29_45_48,2529.3620536813287
2025-02-15_02_01,1382.3255920533827
2025-01-23_45_03,1406.928631727252
2025-02-09_03_47,2187.374227066898
2025-02-15_34_45,2404.3396641775903
2025-02-25_44_46,1526.5062481144648
2025-02-07_45_46,5580.9337011821535
2025-02-15_47_03,2728.9056919647833
2025-02-09_47_10,1186.7630418375572
2025-02-15_46_47,2267.0429710109433
2025-01-02_02_31,2329.3327516375243
2025-02-03_45_34,1561.7885717769068
2025-01-17_02_16,1655.086777057579
2025-02-03_33_46,1732.3909954104147
2025-01-06_33_46,960.1252643974328
2025-01-10_13_23,1632.88815348284
2025-01-29_23_25,1328.487394739519
2025-01-03_45_47,4085.054739120357
2025-02-03_04_29,1042.0211861546602
2025-02-23_46_15,1325.6450252774432
2025-02-19_36_12,2044.0999298759684
2025-02-13_02_24,1464.862253430624
2025-02-20_07_36,1784.8900687378439
2025-02-16_42_45,2614.699524823574
2025-01-03_45_39,2689.9564311780778
2025-01-11_46_45,4262.3680061394525
2025-01-22_46_26,1737.114117115743
2025-01-09_09_46,3424.1130431503702
2025-02-05_26_46,1596.9380249051264
2025-02-05_02_40,2820.3449358382195
2025-01-22_47_28,2040.6681628467331
2025-01-06_45_05,2138.902052326058
2025-02-12_36_11,2735.4884317410892
2025-01-19_46_20,3059.9188913358003
2025-02-26_45_09,3166.791609799904
2025-02-26_08_47,1494.313054426959
2025-01-18_02_21,1274.4237206481062
2025-01-17_45_05,2091.7065490811765
2025-02-14_47_03,3064.607226442297
2025-01-19_45_46,5514.571857167629
2025-01-16_47_10,1522.4737080559512
2025-01-14_19_02,1397.164365828899
2025-01-30_02_19,2415.11298242009
2025-01-26_03_45,1751.0411790914393
2025-01-07_28_47,1836.4445340577981
2025-01-05_46_33,1285.209012376851
2025-01-11_25_23,2127.290610432003
2025-01-29_31_02,1797.4017465858988
2025-01-07_26_46,1458.7499362783801
2025-01-24_46_15,1919.0097698536304
2025-02-04_02_31,2041.398156712398
2025-02-21_46_18,2262.9164959548825
2025-01-24_19_02,2405.7757440252412
2025-01-17_44_46,4676.956402686289
2025-01-03_07_36,3095.9747327175655
2025-01-17_47_06,1694.9702196353417
2025-02-18_06_47,1329.530553615438
2025-02-22_27_36,1726.0392917186398
2025-01-30_46_33,1650.3234709874505
2025-01-22_46_35,2020.845550889166
2025-02-14_02_14,1513.9607016960554
2025-01-19_25_23,1823.5332040234232
2025-01-12_02_47,1871.417951828472
2025-01-17_47_08,1739.7381720205783
2025-02-25_34_45,1712.8831334717195
2025-01-20_46_09,3488.075689993436
2025-01-19_23_25,1655.1462117809035
2025-01-15_30_14,1495.8717445944771
2025-02-05_45_46,3616.7141289513197
2025-02-20_45_48,3087.2525257412035
2025-01-22_45_42,1684.3221110732898
2025-01-28_36_22,1258.3341129321882
2025-02-03_12_36,2251.260921149425
2025-01-27_45_48,1727.4379676842423
2025-01-02_20_46,4430.367622536939
2025-02-11_16_02,1304.9773371959116
2025-01-29_11_36,1836.5810910267278
2025-02-14_45_48,3494.7451714371778
2025-01-21_19_32,2491.5873775947334
2025-02-20_19_02,1543.7215821715758
2025-01-07_02_16,1494.7609035031098
2025-01-20_44_46,4778.417229117644
2025-01-16_37_36,594.61941402491
2025-02-13_41_36,2956.3510634295117
2025-02-08_47_06,1413.432139180468
2025-01-28_12_36,2854.032523406219
2025-02-23_30_02,1928.8253674606012
2025-02-18_45_03,1120.62568798398
2025-02-03_23_13,1474.7992381020945
2025-02-02_27_36,1739.7896803198132
2025-01-17_02_30,2629.6929224221235
2025-01-05_02_19,1887.5681721579379
2025-01-04_45_03,2033.2720018306638
2025-01-29_47_03,1654.1973037358368
2025-01-18_46_35,2389.940553108709
2025-01-29_14_30,1687.7052501794792
2025-02-28_46_44,5026.945928836713
2025-02-21_13_23,1350.1031514295212
2025-02-23_46_48,3982.1073239074376
2025-01-15_26_46,1558.8610170022405
2025-01-02_46_45,5106.947696596173
2025-02-08_22_36,2105.6544931187873
2025-01-17_13_23,1511.2479798575732
2025-01-14_47_28,2405.750812775957
2025-02-03_45_42,1409.692833341441
2025-02-09_23_13,1500.8957574276717
2025-01-30_09_46,3728.439882836896
2025-01-18_45_05,1855.688759861914
2025-02-15_25_23,1767.5876372399669
2025-02-16_26_46,1840.148203965182
2025-01-26_28_47,3331.1034120002923
2025-02-21_45_42,2608.27448452705
2025-01-24_48_46,4732.5526512403985
2025-01-15_30_02,1694.1605170119046
2025-02-14_41_36,2792.7489163019914
2025-01-30_47_43,2577.267285455336
2025-01-12_34_45,2893.153679586714
2025-02-17_47_30,1681.1296559540297
2025-01-22_46_48,2892.4464765529074
2025-02-23_32_19,2597.7123733478466
2025-01-05_48_45,3136.9718206732578
2025-01-30_44_46,1935.75823469765
2025-01-12_19_02,2055.413114540048
2025-02-08_33_46,1115.009165377758
2025-01-16_05_47,7222.055617781832
2025-02-09_42_45,2402.473790244268
2025-01-14_47_08,2524.8218242837142
2025-01-29_36_37,2690.783887658665
2025-02-21_42_45,1845.0516355404668
2025-01-11_02_47,2425.8399906806794
2025-02-06_39_45,1217.0326345309106
2025-02-17_03_45,1591.1376123487244
2025-01-31_43_47,2199.508830840321
2025-01-13_47_02,1526.8996732147357
2025-02-14_06_47,1686.3577353004255
2025-01-19_45_28,2545.7759400876544
2025-01-14_47_43,3476.2760947802312
2025-02-14_02_16,1953.2113118344225
2025-01-08_45_28,4621.339310330971
2025-02-14_28_45,2226.968737267065
2025-02-27_32_19,2098.564539492821
2025-02-07_19_02,2108.20771702005
2025-02-07_26_46,2033.1825846541683
2025-02-28_02_16,1608.1177882904462
2025-01-01_12_36,4516.619037291926
2025-02-24_19_02,2003.1241268267647
2025-02-15_46_45,4102.265716328923
2025-01-30_36_41,3400.2166779686027
2025-01-10_46_47,3108.0648636322994
2025-01-15_02_14,1374.688563328989
2025-01-24_48_45,1889.2582284017833
2025-02-09_02_21,1288.23571251465
2025-01-18_30_14,1953.0313125224532
2025-02-11_44_46,2799.465193228964
2025-01-20_26_46,1772.5760492298832
2025-01-16_30_14,1396.4234065515072
2025-02-14_48_46,4566.36944580565
2025-01-29_05_47,2639.040555001474
2025-02-24_39_45,2180.7773716081633
2025-01-13_45_34,1663.724636172694
2025-02-21_36_12,2683.3648836069683
2025-01-27_30_14,1362.2430775946764
2025-02-11_47_03,2063.5071807120016
2025-02-28_01_02,1308.7838276607577
2025-01-10_48_46,5611.875700186024
2025-02-28_26_46,1928.9206066876466
2025-02-04_16_02,1415.0317119333101
2025-02-26_02_14,1292.1921697485866
2025-01-06_45_46,3412.2894541352075
2025-02-12_03_45,1177.3828982294287
2025-02-08_02_24,1369.357329986198
2025-01-18_02_01,1383.5648818067555
2025-01-16_27_36,1659.6924509859327
2025-01-26_33_46,2617.2200874782066
2025-01-15_47_43,2905.8455117654657
2025-02-18_47_45,3647.490454528947
2025-01-08_36_41,5634.704926965331
2025-01-31_21_02,1320.434398587707
2025-01-07_47_28,2338.79298900673
2025-02-06_43_47,2341.0122326677365
2025-02-03_46_20,1958.4719553524449
2025-01-18_02_16,1637.1348625843802
2025-01-15_46_35,3291.8274715317734
2025-01-31_16_02,1631.8160833301476
2025-02-13_45_28,3460.580499922061
2025-02-09_30_14,1371.4843069642443
2025-01-06_47_03,3504.727804828736
2025-01-16_11_36,1792.337613854742
2025-02-03_28_47,2016.5969611499238
2025-01-06_26_46,1679.8800288834511
2025-02-11_47_05,3363.8288180886593
2025-02-02_46_18,2262.679753435468
2025-01-15_28_45,4227.792171336204
2025-01-04_36_37,902.6767077548693
2025-01-28_02_47,1595.174589067088
2025-01-22_45_28,2156.853900215032
2025-02-08_46_09,4568.217785836476
2025-01-13_47_28,3323.2083796403203
2025-01-01_05_47,4042.333164874903
2025-01-11_02_19,2119.0059966830286
2025-01-28_04_29,1263.9849822520343
2025-02-21_06_47,1245.690531346535
2025-02-05_45_39,1391.3792069790443
2025-01-28_36_41,4566.89385385139
2025-01-11_45_42,2257.7205227405516
2025-02-10_02_21,1364.373677580184
2025-02-01_03_45,1348.2816749106926
2025-02-07_47_46,2341.574281745725
2025-01-21_20_46,3020.0948063922337
2025-02-04_45_03,1309.3587128747172
2025-01-22_02_40,2594.8201065379108
2025-01-26_02_40,2794.488641253804
2025-01-14_15_46,1970.5252882571633
2025-01-22_02_14,1292.1921697485866
2025-02-03_46_35,1825.2541631902072
2025-02-25_28_47,1878.5636244637576
2025-01-16_45_39,2053.4971631175968
2025-02-18_13_23,1708.8103262041757
2025-01-15_36_37,1819.0159681466519
2025-01-16_34_45,1551.3907984343682
2025-01-23_45_09,2943.0271567666687
2025-02-24_15_46,1123.4240246458003
2025-02-26_02_01,1277.9078196261298
2025-02-28_47_28,2851.1787927703554
2025-02-15_45_03,1696.6265868648386
2025-02-14_47_10,1791.9311190510848
2025-02-26_28_45,2437.4731040243378
2025-01-17_03_47,4143.475100484886
2025-02-03_17_23,1507.3419011299004
2025-02-15_45_42,2158.988359245949
2025-01-27_47_10,1057.0182473934267
2025-01-28_46_48,2430.1664279326956
2025-02-06_48_46,3587.7041958143745
2025-01-28_40_02,2298.586284253002
2025-02-22_32_19,2618.7168031002893
2025-02-01_15_46,2021.6370156421822
2025-02-09_46_15,1886.4515024034524
2025-02-09_40_02,2618.2112853542794
2025-02-13_45_48,2459.224777571236
2025-02-13_13_23,1621.272775521426
2025-01-12_09_46,4103.999282251764
2025-02-14_36_41,3264.8450887573476
2025-02-08_16_02,1427.1594452354907
2025-02-25_45_42,1855.9387271318406
2025-02-15_19_02,2070.7554907736426
2025-01-23_30_14,1650.4633245951345
2025-02-07_46_48,4920.240204545122
2025-01-28_02_31,1969.7489177627933
2025-01-18_01_02,1306.9139522542523
2025-02-08_45_48,3134.369072771234
2025-02-02_45_03,1183.3040919836703
2025-02-23_47_28,2190.3392963008937
2025-01-12_36_41,4349.0995549297
2025-02-15_02_40,3004.3793165564807
2025-01-10_36_22,1378.1704861396115
2025-02-07_02_40,2621.8818912340575
2025-01-23_28_47,1966.08013232988
2025-02-15_47_46,1900.7803357685602
2025-01-12_07_36,2082.20689490915
2025-01-10_36_37,2270.2977648828382
2025-01-31_34_45,1949.9791784024555
2025-01-04_45_28,2547.09563548625
2025-02-05_45_05,1996.8555162973282
2025-01-12_45_44,2699.085271688414
2025-01-30_01_02,1380.7355467400869
2025-02-16_37_36,6892.340142325591
2025-02-22_47_43,2723.546025353253
2025-01-31_46_44,4987.8810572139
2025-02-16_01_02,1308.7838276607577
2025-01-04_28_47,1946.285322945963
2025-01-14_46_09,5258.37462398726
2025-02-28_08_47,1758.4689140169683
2025-01-12_46_35,5744.952498488163
2025-01-05_05_47,4003.170849286767
2025-02-15_02_21,1404.931492938813
2025-02-10_44_45,2423.35942368139
2025-02-06_45_46,4529.050480201193
2025-02-22_45_39,2189.6475760887347
2025-01-29_32_19,1945.245511191704
2025-02-14_45_47,5606.523857141935
2025-02-21_30_02,2417.0805016174813
2025-02-24_36_37,7186.776772812412
2025-02-21_28_45,1715.6173251012767
2025-01-10_31_02,1707.4955157135807
2025-02-20_09_46,3558.136611155384
2025-02-01_28_47,2023.5999470622955
2025-01-20_46_26,1697.1902124617113
2025-01-18_27_36,1855.5557803251843
2025-02-15_36_22,1649.5721090224235
2025-02-12_46_44,1914.2659870489608
2025-02-24_09_46,3464.8715572982946
2025-01-20_38_36,1795.4000052059043
2025-01-28_46_47,1356.4668663514008
2025-01-19_47_28,2056.6333492988197
2025-01-06_13_23,1760.7340908312128
2025-01-31_32_19,2254.606051520033
2025-01-01_47_08,1652.1524198662887
2025-02-24_47_30,1602.1303116728461
2025-02-16_45_47,3918.545130746956
2025-01-16_45_05,1934.4789112233625
2025-01-05_30_02,2390.6948178998323
2025-01-17_08_47,2553.2494371032712
2025-01-16_36_07,1945.6404922750514
2025-01-19_09_46,8298.638835706459
2025-01-15_42_45,1430.135696068926
2025-02-03_47_30,1650.822294676791
2025-02-14_26_46,1870.1919631728047
2025-01-17_46_48,5400.91815123187
2025-02-11_17_23,1562.5669449931656
2025-01-09_17_23,1340.6372021459265
2025-01-04_05_45,3360.266879650923
2025-02-08_45_39,2446.9244464666504
2025-01-09_02_21,1334.72995230956
2025-02-11_31_02,2017.8192310820723
2025-02-24_38_36,2394.640070416958
2025-01-18_46_44,3573.3820137028406
2025-02-02_36_12,1967.0487566942777
2025-01-05_23_25,1846.3358595759148
2025-01-21_02_31,1989.448268878733
2025-01-24_25_23,1595.2770482050262
2025-02-06_12_36,1619.6297529669296
2025-01-21_13_23,1536.7686495966127
2025-02-28_45_28,4495.5610487656895
2025-01-02_42_45,2410.4718478429704
2025-02-13_02_47,2262.5698782030536
2025-01-21_45_34,1615.3215197968527
2025-01-31_38_36,1464.5057995827412
2025-01-27_23_25,1295.0046097779048
2025-02-01_18_46,2564.801085402062
2025-01-04_04_29,1142.4233399985062
2025-02-24_34_45,2018.333361569646
2025-02-12_34_45,1328.2795508010815
2025-02-22_30_02,2288.328226968791
2025-02-12_36_22,1530.1255413731315
2025-01-28_46_26,1660.5825944927699
2025-01-07_12_36,1887.8275799525077
2025-01-25_36_27,1658.6147431883016
2025-01-30_45_28,3109.704874440877
2025-01-25_45_05,1477.331735290443
2025-02-01_27_36,1485.8330076811728
2025-01-13_47_08,3983.014188380207
2025-02-20_46_45,3554.1681493569718
2025-01-13_08_47,1680.65200061907
2025-02-21_03_47,1806.1276472456643
2025-02-28_45_09,3469.4191664498326
2025-02-08_46_26,1897.7824794623177
2025-02-17_44_46,2398.9601191691136
2025-02-11_46_48,3506.8551876486504
2025-01-11_40_02,2509.3331081490023
2025-02-12_44_45,1595.7749239134534
2025-02-20_14_30,1640.9624559895656
2025-02-11_15_46,2041.2521748576019
2025-01-08_15_46,1227.6278951491133
2025-01-19_48_45,3445.470438165252
2025-01-11_08_47,3057.3973845200276
2025-01-28_47_30,1597.2150429150433
2025-01-13_40_02,2037.7413235372787
2025-02-24_22_36,1618.2830748315946
2025-02-08_06_47,1397.9612186652673
2025-01-31_47_45,4534.150573747842
2025-01-13_12_36,1887.8275799525077
2025-01-29_09_46,3233.2932954127555
2025-01-16_02_19,2077.4008325882537
2025-01-07_46_33,1285.209012376851
2025-01-18_19_32,2671.852709780438
2025-02-25_46_20,5450.37839651412
2025-02-28_47_02,1902.5838643348543
2025-01-09_47_45,5012.072953088579
2025-02-26_13_23,1743.2395140032918
2025-02-25_36_12,1630.9341804441322
2025-02-19_35_46,1711.1616695449668
2025-02-25_40_02,2265.745809347337
2025-02-04_40_02,2583.7698098038427
2025-01-27_20_46,2320.8648882767093
2025-02-19_30_02,1944.4453124540812
2025-02-10_13_23,1744.9244273955308
2025-01-28_31_02,2171.332019877091
2025-02-19_45_34,1873.2207436249307
2025-02-15_05_47,3065.059533336898
2025-01-18_11_36,2552.9660615069715
2025-02-15_33_46,1071.9588004314435
2025-02-26_06_47,1278.9181132513784
2025-01-30_47_30,2053.104938857262
2025-01-23_47_46,1985.1369658355004
2025-01-23_17_23,1458.1359577133542
2025-01-25_33_46,1092.699495740157
2025-01-06_48_45,3056.7653101681112
2025-02-08_23_25,1759.3110745491133
2025-02-25_05_45,1770.833415217514
2025-01-20_03_47,2844.049862311851
2025-01-19_13_23,1375.768963463149
2025-02-07_46_45,5055.726796023025
2025-02-10_06_47,1418.6752539262054
2025-01-23_25_23,1958.62018043436
2025-01-19_34_45,3176.8151469433055
2025-01-25_46_15,1764.7669509797736
2025-02-23_47_05,2395.7696365269558
2025-02-20_20_46,1781.4051784312308
2025-01-11_02_31,2057.8259845440302
2025-01-10_27_36,1731.9825913868806
2025-01-09_45_47,5216.4274645165115
2025-01-18_47_28,2385.885625010035
2025-02-16_36_11,2804.7736870251406
2025-01-25_47_03,1824.9220203938205
2025-01-15_02_24,1554.280655528932
2025-01-09_41_36,2763.4153967619263
2025-02-19_47_30,1702.3503080995913
2025-02-10_02_31,1551.3789902090514
2025-02-10_40_02,2626.317129045613
2025-02-10_11_36,2570.1412499561543
2025-01-23_36_07,1801.19887148063
2025-01-22_40_02,2458.127540733033
2025-02-15_48_46,3742.597867864896
2025-01-13_48_46,4233.704085883751
2025-01-09_36_27,1183.124053240014
2025-02-16_46_35,2727.988232376747
2025-02-17_03_47,1958.358256026955
2025-01-20_48_46,4927.402762035033
2025-01-04_45_47,4116.94689785445
2025-02-22_03_47,1861.3448579508822
2025-02-19_30_14,1710.567297576552
2025-01-16_09_45,3432.1959517776777
2025-01-16_22_36,1266.5805263220657
2025-01-19_02_47,2102.4853646915835
2025-01-14_46_48,5339.701433138706
2025-02-03_43_47,1859.5917082861622
2025-01-22_23_25,4209.169562428564
2025-01-26_46_18,1568.0562776735371
2025-02-13_39_45,1902.8147009622917
2025-02-01_33_46,1726.46948061801
2025-01-23_02_16,1978.6450850005488
2025-01-28_44_46,1526.5062481144648
2025-01-12_46_18,3357.526507818776
2025-01-25_02_21,1346.086636258767
2025-01-08_47_28,2435.3261024403228
2025-02-02_02_31,1520.9171477742907
2025-01-15_47_10,1751.5471183556513
2025-02-04_44_45,1719.2744507646214
2025-02-15_36_07,2045.0372313627477
2025-02-15_16_02,1589.1695694708235
2025-02-13_12_36,1822.123407704738
2025-01-13_19_32,2600.188210632943
2025-01-15_48_45,4226.809446766985
2025-02-18_02_40,2728.473518673812
2025-01-21_27_36,1497.0444463220242
2025-01-31_47_28,2981.6394965950053
2025-02-07_23_25,2252.6065145466177
2025-01-20_14_30,1650.1033215779296
2025-01-24_02_31,2780.348846976872
2025-01-12_02_19,1764.010162101782
2025-02-14_46_35,4119.21598270406
2025-01-29_47_05,2331.3913322787766
2025-01-14_14_30,1323.01131386561
2025-01-18_48_46,7719.356732719716
2025-02-07_19_32,2559.0513959947
2025-01-19_19_30,2296.237735925324
2025-01-11_19_02,1763.6610717370088
2025-02-14_48_45,1621.3208048323545
2025-01-17_47_05,3540.8911204448655
2025-01-25_41_36,3183.1942665404804
2025-01-22_07_36,1449.750402822105
2025-01-06_46_26,1506.9336962960328
2025-02-10_19_32,1945.245511191704
2025-02-11_36_11,2749.0789830167923
2025-02-22_23_25,2102.1127601669714
2025-01-02_09_45,3664.2157708271457
2025-02-13_30_14,1699.53478253361
2025-01-15_02_31,2135.8293757321735
2025-02-02_46_26,1577.556301883378
2025-02-05_17_23,1411.7603242260977
2025-02-05_34_45,1317.574110617778
2025-02-02_36_11,2171.8978358396525
2025-02-03_05_45,1825.5992891893836
2025-01-21_36_37,1434.3057825143273
2025-01-29_41_36,3088.6539350010644
2025-02-05_27_36,1834.548496971665
2025-01-09_02_30,1770.4544981968468
2025-02-08_36_11,2654.622911247616
2025-02-16_38_36,3229.778877690515
2025-01-14_46_35,5050.865227615771
2025-01-01_45_09,3191.018339177615
2025-01-24_36_27,2044.2029595099143
2025-01-09_40_02,1945.2539169492354
2025-01-01_30_14,1612.7505182763707
2025-02-01_36_22,1728.6479990123419
2025-02-19_02_40,2727.2844113469214
2025-01-02_03_47,1806.1276472456643
2025-02-27_47_05,3392.7548702425456
2025-02-15_02_47,2111.2540445437
2025-01-22_36_27,1431.878975277574
2025-02-20_37_36,4104.441282157947
2025-02-18_02_01,1352.4984014100405
2025-02-14_46_15,1928.9553216290583
2025-01-16_02_14,1513.9607016960554
2025-02-19_02_01,1359.0548983259514
2025-02-21_07_36,2019.440274025
2025-01-16_46_33,1517.208088343938
2025-01-12_30_14,1382.3255920533827
2025-01-31_47_46,2759.6498921937127
2025-01-27_46_44,1887.3561761476462
2025-02-21_26_46,1809.209097164793
2025-02-22_48_46,4081.352389631859
2025-02-16_36_12,1770.781115854571
2025-02-23_21_02,1483.9178551826299
2025-02-26_48_45,2606.9254692196673
2025-01-04_17_23,1676.2871416207456
2025-02-28_21_02,1438.0412288230484
2025-01-21_36_12,1452.0268575042933
2025-01-27_34_45,2144.702940349661
2025-01-02_46_20,2210.0211445343875
2025-01-21_47_08,1189.5696366478694
2025-01-30_47_28,2389.390273648617
2025-01-26_46_33,1285.209012376851
2025-02-08_02_47,1943.3699339444456
2025-02-12_47_05,3207.621070248859
2025-02-15_45_46,3957.565107927329
2025-01-28_30_14,1371.4843069642443
2025-01-06_09_45,3160.3999277392886
2025-01-03_47_03,3270.1078165308645
2025-02-24_31_02,2307.719319037404
2025-02-15_15_46,1365.8767116149536
2025-02-19_47_46,1742.7602550869483
2025-01-25_04_29,1270.635325155292
2025-02-01_46_33,1304.7479967902011
2025-01-08_46_33,1791.8945380472064
2025-01-24_33_46,1148.4566656799664
2025-01-12_12_36,2421.7507747071922
2025-01-03_02_14,1359.0548983259514
2025-01-19_02_01,1346.2090348628496
2025-01-16_47_45,4225.219788296398
2025-01-01_45_47,5418.678863114244
2025-02-13_22_36,1880.6151422255377
2025-01-01_28_45,3752.7495824631037
2025-01-08_19_30,1954.4782968103204
2025-01-27_33_46,1104.1863472185175
2025-01-02_02_40,2740.0762635767596
2025-02-22_21_02,1272.752256893548
2025-02-19_06_47,1154.4912742257932
2025-01-02_47_10,1377.9615858646305
2025-02-24_46_48,4680.900087856674
2025-01-31_02_21,1431.0933721651365
2025-02-23_47_43,2307.7919179349556
2025-02-22_02_31,2028.198748779661
2025-01-14_45_28,3135.447360839009
2025-02-18_46_09,3363.905314650155
2025-01-18_02_40,2810.668679818521
2025-02-22_46_33,1265.9485124812961
2025-01-01_30_02,2403.710384149524
2025-02-15_26_46,2113.2645077591746
2025-02-03_36_37,2418.241697527769
2025-02-08_46_15,2647.818712384145
2025-01-17_45_46,5312.922397078137
2025-01-11_05_45,2918.150857235682
2025-01-29_07_36,1784.8900687378439
2025-01-10_06_47,2411.308867953669
2025-02-25_45_28,3302.780299372843
2025-01-19_47_10,1552.323893807301
2025-01-20_46_33,1178.0381204733035
2025-01-23_05_45,1726.9948544182603
2025-02-12_02_16,1427.1594452354907
2025-01-14_12_36,2141.874582663233
2025-02-23_26_46,1933.348453588355
2025-02-05_46_48,4022.0856455777166
2025-01-28_17_23,1447.7897265035633
2025-02-24_02_16,1455.467266525497
2025-01-09_45_34,2059.029343299912
2025-01-17_02_24,1635.097077427523
2025-01-24_02_14,1513.9607016960554
2025-02-11_04_29,1218.8576020447033
2025-02-28_45_48,3527.759944639121
2025-02-06_36_07,1722.451409692227
2025-02-25_11_36,2369.7425264845906
2025-01-01_32_19,2289.1338434406493
2025-02-14_46_47,2626.0373396719183
2025-01-04_21_02,1406.2749543448845
2025-02-18_36_41,2980.425314989227
2025-02-28_02_40,3008.5551999558124
2025-01-18_36_27,1657.5880574360117
2025-01-13_14_30,1588.3864868829464
2025-01-08_17_23,1419.0691457717899
2025-02-21_25_23,1950.982145815132
2025-01-27_02_30,2068.0101926118455
2025-01-22_47_06,1232.2695022442183
2025-01-21_45_42,1489.8075098415193
2025-02-26_23_13,1573.6822563998721
2025-02-13_02_16,1532.3720723698623
2025-02-09_25_23,1890.4675910635399
2025-01-10_44_45,2082.720720703817
2025-02-02_47_03,2014.4957592302796
2025-02-02_47_08,1612.4848494512134
2025-01-24_47_03,2083.87791858235
2025-01-03_20_46,3489.8853389123583
2025-02-20_04_29,1142.4233399985062
2025-01-14_02_01,1234.5861598323622
2025-01-11_47_05,10115.966254469386
2025-02-07_46_15,2542.829537449144
2025-02-13_47_06,1596.1777831838638
2025-01-16_36_11,2436.218416737486
2025-01-01_46_09,4995.536110122814
2025-02-26_46_26,1544.277496681415
2025-01-03_21_02,1406.2749543448845
2025-01-15_18_46,4128.439770136169
2025-02-19_47_45,4183.777473960746
2025-01-03_37_36,673.336182604755
2025-02-05_46_45,3537.4338844295553
2025-01-23_16_02,1427.1594452354907
2025-01-29_46_33,1245.5481095329294
2025-01-04_08_47,1394.3393104647814
2025-01-13_37_36,439.32075042523223
2025-02-01_16_02,1655.086777057579
2025-01-02_36_37,302.68560337988987
2025-02-02_46_47,2182.9455484464215
2025-02-09_47_43,2846.0387592144493
2025-02-22_02_24,1644.8156762256247
2025-01-27_03_47,1710.3529252966919
2025-02-05_47_08,1357.5587401205728
2025-01-11_47_45,4786.173679925183
2025-01-23_02_01,1268.3016837972475
2025-02-16_47_30,2093.6837048296666
2025-01-14_47_30,1640.5256165423752
2025-01-14_45_09,3249.301808751888
2025-01-20_47_30,1691.83480943993
2025-01-26_42_45,2543.688991137837
2025-01-09_02_31,2361.5844682940347
2025-02-26_38_36,2417.7167999207077
2025-01-04_46_48,4017.1335711621027
2025-01-10_03_45,2185.504456341041
2025-01-28_07_36,1463.2709712329436
2025-02-07_36_37,9618.509346546321
2025-01-14_45_47,4488.035218837811
2025-01-15_02_21,1328.4405857623692
2025-02-14_32_19,2530.0223831873204
2025-01-15_45_28,2772.743926980199
2025-01-08_46_20,3625.3649392735315
2025-01-15_47_03,2681.2460951563708
